week_date,D4,D5,D6,D3
2023-01-09,1.738,1.75,1.6866666666666668,2.67
2023-01-16,1.756,1.85,1.6733333333333333,2.743333333333333
2023-01-23,1.796,1.8250000000000002,1.4625000000000001,2.5533333333333332
2023-01-30,1.754,1.6966666666666668,1.5525000000000002,2.27
2023-02-06,1.746,1.7575,1.6400000000000001,2.453333333333333
2023-02-13,1.716,1.6775,1.6175000000000002,2.4699999999999998
2023-02-20,1.724,1.795,1.6266666666666667,2.045
2023-02-27,1.7550000000000001,1.6,1.6400000000000001,2.203333333333333
2023-03-06,1.7414285714285715,1.6,1.6333333333333335,2.198
2023-03-13,1.76,1.6033333333333335,1.5575,2.1375
2023-03-20,1.6983333333333335,1.58,1.6,2.1
2023-03-27,1.665,1.5,1.5675000000000001,2.0460000000000003
2023-04-03,1.6366666666666667,NA,1.6,2.1233333333333335
2023-04-10,1.6580000000000001,1.585,1.5966666666666667,1.9733333333333332
2023-04-17,1.6916666666666667,1.6166666666666667,1.4333333333333333,2.05
2023-04-24,1.6700000000000002,1.635,1.5633333333333335,2.0866666666666664
2023-05-01,1.6825,1.59,1.58,2.0633333333333335
2023-05-08,1.6420000000000001,1.58,1.57,2.1266666666666665
2023-05-15,1.675,1.6600000000000001,1.5533333333333335,1.995
2023-05-22,1.6500000000000001,1.5150000000000001,1.5666666666666667,1.9749999999999999
2023-05-29,1.6500000000000001,1.6,1.57,2.08
2023-06-05,1.61,1.56,1.5350000000000001,2.07
2023-06-12,1.7025000000000001,1.6533333333333333,1.5750000000000002,2.075
2023-06-19,1.62,1.37,1.565,2.2666666666666666
2023-06-26,1.6480000000000001,1.45,1.48,2.71
2023-07-03,1.58,1.43,1.5166666666666666,2.56
2023-07-10,1.5725,1.6,1.5533333333333335,2.505
2023-07-17,1.572,1.5350000000000001,1.5433333333333334,2.7399999999999998
2023-07-24,1.582,1.545,1.5550000000000002,2.715
2023-07-31,1.61,1.5550000000000002,1.545,2.6266666666666665
2023-08-07,1.58,1.56,1.52,2.73
2023-08-14,1.618,1.46,1.53,2.69
2023-08-21,1.5425,1.4849999999999999,1.5133333333333334,2.9349999999999996
2023-08-28,1.525,1.5875,1.53,2.93
2023-09-04,1.5,1.52,1.46,2.9924999999999997
2023-09-11,1.5275,1.445,1.475,2.576666666666666
2023-09-18,1.475,1.46,1.4533333333333334,2.785
2023-09-25,1.445,1.3366666666666667,1.3833333333333333,2.89
2023-10-02,1.4175,0.98,1.23,3.03
2023-10-09,1.205,1.02,1.135,3.0666666666666664
2023-10-16,1.1975,1.2650000000000001,1.0966666666666667,3.0949999999999998
2023-10-23,1.064,1.29,1.1175,2.833333333333333
2023-10-30,1.118,1.22,1.0966666666666667,3.275
2023-11-06,1.115,0.845,1.1633333333333333,3.17
2023-11-13,1.0833333333333335,0.9525000000000001,0.9750000000000001,3.27
2023-11-20,1.1433333333333333,0.88,1.2933333333333334,3.0666666666666664
2023-11-27,1.08,0.8200000000000001,0.9025000000000001,3.19
2023-12-04,1.1533333333333333,1.2650000000000001,1.025,3.0599999999999996
2023-12-11,1.0566666666666666,0.905,1,3.09
2023-12-18,0.9550000000000001,0.8,0.9500000000000001,3.1233333333333335
2023-12-25,1.005,1.46,0.935,3.0149999999999997
2024-01-01,0.9233333333333333,0.81,1.055,3.01
2024-01-08,0.8766666666666667,0.7933333333333333,0.8900000000000001,3.1
2024-01-15,0.9440000000000001,0.8200000000000001,0.85,3.0149999999999997
2024-01-22,0.9650000000000001,0.97,0.9800000000000001,2.995
2024-01-29,0.892,1.06,0.905,3.0199999999999996
2024-02-05,0.9216666666666666,1.0675,0.89,3.025
2024-02-12,0.7616666666666667,0.7366666666666667,0.8566666666666667,3.0566666666666666
2024-02-19,0.9375,0.36,0.7133333333333334,3.0233333333333334
2024-02-26,0.808,0.5366666666666667,0.7966666666666666,2.832
2024-03-04,0.6766666666666667,0.77,0.7233333333333334,3.0925
2024-03-11,0.755,0.47500000000000003,0.6900000000000001,3.024
2024-03-18,0.6366666666666667,0.7133333333333334,0.6766666666666666,3.1266666666666665
2024-03-25,0.7625,0.56,0.6466666666666667,3.0566666666666666
2024-04-01,0.7366666666666666,0.56,0.615,3.24
2024-04-08,0.7333333333333333,0.54,0.845,3.2066666666666666
2024-04-15,0.94,0.49,0.5633333333333334,3.18
2024-04-22,0.585,0.4966666666666667,0.7849999999999999,3.15
2024-04-29,0.65,0.47500000000000003,0.575,3.1166666666666667
2024-05-06,0.555,0.465,0.6,2.8
2024-05-13,0.8575,0.48000000000000004,0.595,3.1875
2024-05-20,0.5725,0.5066666666666667,0.535,3.1066666666666665
2024-05-27,0.5925,0.5366666666666667,0.545,3.223333333333333
2024-06-03,0.5875,0.53,0.58,3.0025
2024-06-10,0.58,0.49,0.6,3.0549999999999997
2024-06-17,0.69,0.55,0.5700000000000001,3.05
2024-06-24,0.625,0.53,0.59,3
2024-07-01,0.5766666666666667,NA,0.8366666666666667,3.17
2024-07-08,0.655,0.635,0.63,3.18
2024-07-15,0.64,0.63,0.6599999999999999,3.163333333333333
2024-07-22,0.7,0.64,0.59,3.2300000000000004
2024-07-29,1.075,0.595,0.6,3.26
2024-08-05,0.6166666666666667,0.64,0.5800000000000001,3.005
2024-08-12,0.6833333333333333,0.64,0.62,3.22
2024-08-19,0.64,0.53,0.5900000000000001,3.275
2024-08-26,0.6950000000000001,0.5900000000000001,0.545,3.2350000000000003
2024-09-02,0.59,0.575,0.545,3.24
2024-09-09,0.6399999999999999,0.5650000000000001,0.575,3.145
2024-09-16,0.6900000000000001,0.61,0.645,3.235
2024-09-23,0.6325000000000001,0.62,0.585,3.26
2024-09-30,0.6,0.6799999999999999,0.645,3.175
2024-10-07,0.625,0.56,0.625,3.2
2024-10-14,0.62,0.635,0.655,3.13
2024-10-21,0.6866666666666666,0.7,0.6499999999999999,2.9899999999999998
2024-10-28,0.6566666666666666,0.6799999999999999,0.6699999999999999,3.19
2024-11-04,0.7,0.695,0.665,3.1950000000000003
2024-11-11,0.6966666666666667,0.725,0.585,3.09
2024-11-18,0.62,0.6749999999999999,0.6299999999999999,2.9749999999999996
2024-11-25,0.6333333333333333,0.59,0.645,3.07
2024-12-02,0.605,0.6,0.65,2.9966666666666666
2024-12-09,0.6599999999999999,0.665,0.645,2.533333333333333
2024-12-16,0.7999999999999999,0.6,0.605,3
2024-12-23,0.6833333333333332,0.6066666666666667,0.62,2.86
2024-12-30,0.662,0.58,0.63,2.77
2025-01-06,0.6333333333333333,0.62,0.6366666666666666,2.8200000000000003
2025-01-13,0.696,0.69,0.63,3.005
2025-01-20,0.6799999999999999,0.74,0.6566666666666666,2.5566666666666666
2025-01-27,0.6819999999999999,0.7133333333333333,0.6799999999999999,2.66
2025-02-03,0.6819999999999999,0.7633333333333333,0.695,2.5933333333333333
2025-02-10,0.726,0.755,0.7366666666666667,2.4266666666666667
2025-02-17,0.778,0.8833333333333334,0.7666666666666666,2.533333333333333
2025-02-24,0.7183333333333333,0.7250000000000001,0.7766666666666666,2.848
2025-03-03,0.74,0.76,0.72,2.6266666666666665
2025-03-10,0.78,0.795,0.7066666666666667,2.73
2025-03-17,0.798,0.75,0.6766666666666666,2.473333333333333
2025-03-24,0.706,0.78,0.7233333333333333,2.415
2025-03-31,0.8049999999999999,0.8500000000000001,0.8133333333333334,2.56
2025-04-07,0.89,NA,0.7966666666666667,2.645
2025-04-14,0.8025,0.925,0.7833333333333333,2.535
2025-04-21,0.74,1.01,0.8275,2.53
2025-04-28,0.92,NA,0.8300000000000001,2.5
2025-05-05,0.9366666666666668,1.11,0.7366666666666667,2.5300000000000002
2025-05-12,0.9916666666666667,1.09,0.865,2.6500000000000004
2025-05-19,0.9233333333333333,1.085,0.9466666666666667,2.393333333333333
2025-05-26,1.006,1.09,0.825,2.6666666666666665
2025-06-02,0.912,0.88,0.8766666666666667,2.3
2025-06-09,0.9550000000000001,1.07,0.8600000000000001,2.4799999999999995
2025-06-16,1.0025,1.25,0.915,2.44
2025-06-23,0.915,1.04,0.895,2.3433333333333333
2025-06-30,0.95,NA,1.0075,2.2825
2025-07-07,1.04,0.9,1.0250000000000001,2.215
2025-07-14,0.998,0.99,1.01,2.4
2025-07-21,1.07,1.08,0.9633333333333334,2.4825
2025-07-28,1.078,1.245,0.9925,2.3466666666666667
2025-08-04,1.09,1.1700000000000002,1.05,2.4966666666666666
2025-08-11,1.056,NA,1.0133333333333334,2.296666666666667
2025-08-18,1.0233333333333334,1.08,1.0666666666666667,2.3166666666666664
2025-08-25,1.1,NA,1.0433333333333334,2.295
2025-09-01,1.072,0.98,1.045,2.198
2025-09-08,1.036,1.1500000000000001,0.9833333333333334,2.34
2025-09-15,0.9614285714285714,1.04,0.92,1.53
2025-09-22,0.985,1.05,0.9825,2.2199999999999998
2025-09-29,0.8828571428571429,1.04,0.89,1.83
2025-10-06,1.0233333333333334,1.0233333333333334,1.0075,2.3274999999999997
2025-10-13,1.03,1.065,0.9975,2.275
2025-10-20,0.9666666666666667,1.0966666666666667,0.995,2.2649999999999997
2025-10-27,0.98,1.105,0.9724999999999999,2.214
2025-11-03,0.998,1.0225,1.0150000000000001,2.21
2025-11-10,0.8183333333333334,0.8133333333333334,0.798,2.38
2025-11-17,0.845,0.9299999999999999,0.8300000000000001,2.3175
2025-11-24,1.04,0.99,0.975,2.3249999999999997
2025-12-01,1.045,1.02,1.01,2.3049999999999997
2025-12-08,1.0866666666666667,1.0750000000000002,0.9966666666666667,2.3899999999999997
2025-12-15,1.01,1.02,1.01,2.4466666666666663
2025-12-22,1.025,1.04,0.99,2.3099999999999996
2025-12-29,1.0233333333333334,1.03,1.02,2.3825
2026-01-05,1.028,1.045,1.0575,2.4166666666666665
2026-01-12,1.092,1.21,1.07,2.5124999999999997
2026-01-19,1.0966666666666667,1.2200000000000002,1.102,2.415
2026-01-26,1.1300000000000001,1.04,1.154,2.3899999999999997
2026-02-02,1.1800000000000002,1.1833333333333333,1.1540000000000001,2.3659999999999997
2026-02-09,1.2033333333333334,1.3533333333333333,1.208,2.393333333333333
2026-02-16,1.242,1.51,1.21,2.4099999999999997
2026-02-23,1.202,1.375,1.212,2.3739999999999997
2026-03-02,1.205,1.055,1.246,2.3674999999999997
2026-03-09,1.234,1.52,1.286,2.3899999999999997
2026-03-16,1.34,1.2033333333333334,1.24,2.3459999999999996
2026-03-23,1.32,1.3533333333333335,1.322,2.3866666666666663
